id,host_is_superhost,neighbourhood_group_cleansed,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,review_scores_rating,reviews_per_month
177495,f,Manhattan,4,0.0,2.0,2.0,550,30,0,0,0,0,5,5.0,0.18
177606,f,Manhattan,2,0.0,1.0,1.0,189,4,9,39,69,344,106,4.75,1.1
179670,t,Manhattan,1,0.0,1.0,1.0,150,3,0,27,57,332,117,4.88,0.96
179741,t,Manhattan,6,0.0,2.0,3.0,492,1,21,51,73,194,18,4.94,1.29
182069,t,Manhattan,3,0.0,0.0,1.0,95,30,0,0,0,260,118,4.78,1.23
182177,t,Bronx,5,0.0,1.0,2.0,150,2,0,0,0,247,312,4.66,3.08
187986,f,Manhattan,4,0.0,2.0,2.0,250,30,0,0,0,0,2,4.5,0.03
188674,f,Manhattan,2,0.0,1.0,1.0,165,30,0,0,0,0,63,4.87,0.91
189135,t,Manhattan,2,0.0,1.0,1.0,106,30,30,60,90,365,101,4.68,1.09
189181,f,Manhattan,2,0.0,1.0,2.0,282,30,0,0,0,0,1,4.0,0.01
189732,t,Brooklyn,8,0.0,3.0,5.0,180,3,7,21,46,302,238,4.81,2.11
189787,f,Brooklyn,2,0.0,1.0,1.0,108,30,0,0,0,0,103,4.64,2.0
190267,f,Manhattan,2,0.0,1.0,1.0,179,30,5,6,20,49,41,4.91,0.37
190968,f,Brooklyn,2,0.0,1.0,1.0,175,3,0,0,0,0,37,4.77,0.63
190974,t,Brooklyn,3,0.0,1.0,2.0,130,3,8,15,22,278,224,4.64,2.23
191541,f,Manhattan,3,0.0,1.0,1.0,450,30,30,60,90,365,55,4.98,0.46
195123,f,Manhattan,2,0.0,1.0,1.0,75,30,30,60,90,365,232,4.6,1.92
195233,f,Brooklyn,1,0.0,1.0,1.0,55,1,23,53,53,53,59,4.71,1.25
195240,f,Brooklyn,1,0.0,1.0,1.0,55,1,1,31,61,61,82,4.65,1.97
195989,f,Brooklyn,2,0.0,1.0,1.0,104,3,0,0,0,250,213,4.93,1.89
197753,f,Manhattan,3,0.0,1.0,1.0,68,2,0,0,0,232,320,4.73,3.51
197942,t,Brooklyn,2,0.0,2.0,2.0,163,7,5,25,55,330,233,4.81,1.98
198028,f,Queens,2,0.0,1.0,2.0,50,75,27,57,87,362,16,4.87,0.13
200645,f,Manhattan,1,0.0,1.0,1.0,90,30,0,0,0,0,0,0.0,0.0
200955,f,Manhattan,2,0.0,1.0,1.0,125,30,0,0,0,264,22,4.44,0.19
201992,f,Brooklyn,4,0.0,1.0,2.0,190,30,0,0,0,124,106,4.84,1.36
202273,f,Brooklyn,2,0.0,1.0,1.0,55,30,0,0,0,0,72,4.41,0.71
203901,f,Manhattan,4,0.0,1.0,1.0,190,30,0,0,0,0,8,5.0,0.07
204065,f,Brooklyn,8,0.0,2.0,13.0,348,2,12,35,61,331,69,4.48,0.58
205485,f,Brooklyn,3,0.0,1.0,1.0,145,3,0,1,1,245,135,4.88,1.21
205867,f,Brooklyn,3,0.0,1.0,0.0,120,4,0,0,0,275,101,4.7,1.06
206316,f,Brooklyn,2,0.0,0.0,2.0,157,30,0,0,0,0,4,4.75,0.08
206772,f,Brooklyn,2,0.0,1.0,1.0,190,30,0,0,0,164,41,4.88,0.66
206957,f,Brooklyn,4,0.0,1.0,2.0,95,30,0,23,52,52,129,4.61,1.45
208122,f,Manhattan,2,0.0,0.0,1.0,125,30,0,0,0,32,34,4.68,0.52
208148,f,Brooklyn,2,0.0,1.0,1.0,185,30,0,0,0,0,14,4.82,0.12
208889,f,Brooklyn,4,0.0,2.0,2.0,52,30,2,2,2,170,55,4.56,0.48
209310,t,Queens,2,0.0,1.0,2.0,45,75,0,0,0,213,285,4.89,2.54
211078,f,Brooklyn,4,0.0,1.0,1.0,185,3,0,0,0,0,228,4.83,2.05
212109,f,Manhattan,1,0.0,2.0,2.0,80,30,5,5,30,305,10,5.0,0.14
212544,f,Brooklyn,3,0.0,1.0,1.0,100,30,0,0,0,0,9,4.67,0.08
213330,t,Manhattan,2,0.0,1.0,1.0,200,5,8,15,27,141,32,4.97,0.43
214917,f,Staten Island,3,0.0,1.0,2.0,76,30,0,0,0,0,2,5.0,0.03
215560,f,Brooklyn,2,0.0,1.0,1.0,80,3,6,18,48,300,182,4.73,1.58
216080,t,Brooklyn,2,0.0,1.0,1.0,175,2,8,27,55,327,94,4.89,1.58
218358,t,Manhattan,1,0.0,1.0,1.0,60,30,12,13,43,318,23,4.67,0.3
219066,t,Brooklyn,2,0.0,1.0,1.0,110,10,9,9,11,187,28,4.86,0.25
219922,f,Manhattan,1,0.0,1.0,2.0,90,30,0,20,50,50,37,4.75,0.42
220563,f,Brooklyn,2,0.0,1.0,1.0,75,30,0,0,0,0,59,4.72,0.58
220946,f,Manhattan,2,0.0,1.0,1.0,99,30,0,0,0,13,154,4.56,2.21
222304,f,Manhattan,2,0.0,1.0,1.0,109,30,0,0,0,60,34,4.79,0.57
222913,f,Manhattan,5,0.0,2.0,2.0,200,30,21,22,52,327,223,4.67,1.96
223930,f,Brooklyn,2,0.0,1.0,0.0,150,30,13,43,73,348,21,4.81,0.51
224004,f,Manhattan,2,0.0,1.0,1.0,80,30,0,0,0,0,68,4.61,0.71
225306,f,Brooklyn,2,0.0,1.0,1.0,71,3,0,1,26,289,145,4.84,1.59
225354,f,Brooklyn,2,0.0,1.0,1.0,130,30,0,16,46,321,11,4.8,0.09
225976,t,Staten Island,3,0.0,1.0,1.0,75,6,0,0,0,76,88,4.54,0.79
226021,t,Brooklyn,5,0.0,2.0,3.0,249,3,7,18,37,127,166,4.92,2.32
227495,f,Manhattan,2,0.0,1.0,2.0,110,30,0,0,0,59,103,4.57,0.94
227715,f,Brooklyn,4,0.0,2.0,2.0,150,30,14,44,74,349,256,4.59,2.18
228317,t,Brooklyn,6,0.0,1.0,2.0,130,30,0,21,51,326,90,4.9,0.83
228925,f,Brooklyn,2,0.0,1.0,2.0,100,30,0,0,30,305,11,4.63,0.19
230321,f,Brooklyn,3,0.0,1.0,1.0,99,30,3,30,60,60,43,4.67,0.38
230877,t,Manhattan,2,0.0,1.0,1.0,100,30,0,1,31,306,116,4.9,0.99
231154,f,Queens,3,0.0,1.0,1.0,75,30,0,0,0,0,31,4.18,0.36
232612,t,Brooklyn,2,0.0,0.0,1.0,110,3,3,8,19,229,362,4.81,3.07
233189,f,Manhattan,2,0.0,0.0,1.0,85,30,0,0,0,209,91,4.55,0.76
233638,f,Queens,2,0.0,1.0,2.0,55,30,0,0,0,275,20,4.74,0.2
234330,f,Manhattan,2,0.0,2.0,2.0,84,30,0,0,20,110,76,4.12,0.75
235281,f,Manhattan,3,0.0,1.0,1.0,180,30,7,7,24,299,21,4.88,0.19
235515,f,Queens,1,0.0,1.0,1.0,51,3,22,52,82,357,65,4.77,0.68
235552,f,Brooklyn,5,0.0,3.0,3.0,300,30,0,0,0,0,38,4.92,0.61
235651,f,Manhattan,3,0.0,1.0,1.0,110,30,29,59,89,364,86,4.88,1.03
235951,f,Manhattan,2,0.0,1.0,1.0,150,28,0,0,2,86,149,4.68,1.45
235960,f,Manhattan,3,0.0,1.0,1.0,150,28,0,0,0,245,105,4.68,1.03
236671,f,Brooklyn,1,0.0,1.0,2.0,160,30,0,0,0,0,165,4.78,1.84
237210,f,Manhattan,2,0.0,1.0,1.0,275,30,0,0,0,0,0,0.0,0.0
239733,f,Queens,1,0.0,1.0,1.0,75,30,0,0,0,244,53,4.86,1.6
239826,f,Manhattan,3,0.0,1.0,0.0,295,30,0,0,0,0,0,0.0,0.0
239899,f,Brooklyn,2,0.0,1.0,0.0,65,30,0,0,0,149,7,5.0,0.14
239934,t,Manhattan,4,0.0,2.0,2.0,340,12,2,2,2,2,42,4.67,0.41
240800,f,Brooklyn,1,0.0,1.0,1.0,57,3,18,48,78,353,164,4.88,2.23
242643,f,Brooklyn,5,0.0,1.0,1.0,146,2,1,2,32,307,42,4.62,0.81
244649,f,Manhattan,1,0.0,1.0,1.0,50,2,0,0,0,0,0,0.0,0.0
245544,t,Bronx,2,0.0,1.0,1.0,43,30,0,0,0,155,112,4.71,1.85
245574,f,Brooklyn,4,0.0,1.0,2.0,115,3,1,1,1,1,214,4.6,2.25
246351,f,Manhattan,2,0.0,1.0,1.0,139,1,0,0,0,0,5,4.25,0.07
247562,f,Queens,1,0.0,1.0,1.0,66,3,28,58,88,363,26,4.62,0.31
248865,t,Brooklyn,4,0.0,1.0,2.0,313,3,28,58,88,209,38,4.74,0.32
248871,t,Manhattan,8,0.0,4.0,4.0,630,7,25,52,79,348,154,4.56,1.87
249414,f,Manhattan,2,0.0,1.0,1.0,246,4,0,0,0,0,6,4.83,0.09
249618,f,Manhattan,1,0.0,1.0,1.0,125,60,0,0,0,0,4,3.75,0.05
249704,f,Brooklyn,2,0.0,1.0,1.0,140,30,1,3,20,295,17,4.71,0.17
249867,f,Brooklyn,1,0.0,1.0,1.0,100,30,30,60,90,365,7,4.71,0.06
250259,t,Brooklyn,2,0.0,1.0,1.0,250,30,1,3,33,308,24,5.0,0.36
250323,f,Manhattan,2,0.0,1.0,1.0,122,30,0,0,0,0,49,4.38,0.56
250536,f,Manhattan,2,0.0,1.0,1.0,125,30,0,16,46,321,11,5.0,0.17
250537,f,Manhattan,6,0.0,2.0,2.0,400,30,14,44,74,349,0,0.0,0.0
251277,t,Manhattan,1,0.0,2.0,1.0,140,2,2,16,43,318,129,4.93,2.05
252865,f,Brooklyn,1,0.0,1.0,1.0,55,30,0,0,0,0,5,4.8,0.22
253466,t,Brooklyn,4,0.0,1.0,2.0,313,3,28,58,88,209,39,4.87,0.41
253471,t,Brooklyn,4,0.0,1.0,2.0,313,3,28,58,88,209,25,4.74,0.73
253475,t,Brooklyn,4,0.0,1.0,0.0,313,3,28,58,88,209,70,4.83,0.83
253590,f,Manhattan,2,0.0,1.0,1.0,185,2,13,31,61,148,22,4.76,0.23
253800,t,Brooklyn,4,0.0,1.0,2.0,313,3,28,58,88,209,29,4.72,0.43
253803,t,Brooklyn,4,0.0,1.0,2.0,313,3,28,58,88,209,25,4.86,0.23
253806,t,Brooklyn,4,0.0,1.0,2.0,313,3,28,58,88,209,46,4.79,0.7
253811,t,Brooklyn,4,0.0,1.0,2.0,313,3,16,39,69,190,54,4.75,1.14
253815,t,Brooklyn,4,0.0,1.0,0.0,313,3,28,58,88,209,57,4.88,1.45
253828,t,Brooklyn,4,0.0,1.0,2.0,349,30,0,0,0,121,8,5.0,0.07
253839,t,Brooklyn,4,0.0,1.0,2.0,349,30,0,0,0,121,4,5.0,0.03
253846,t,Brooklyn,2,0.0,1.0,1.0,179,3,0,0,0,269,14,4.71,0.13
254168,t,Brooklyn,6,0.0,2.0,3.0,528,30,0,0,0,121,7,5.0,0.06
254409,f,Brooklyn,3,0.0,1.0,1.0,110,1,0,0,0,0,2,4.5,0.02
255476,f,Brooklyn,1,0.0,2.0,2.0,66,30,0,0,0,0,32,4.91,0.82
255601,f,Brooklyn,5,0.0,2.0,2.0,170,120,0,0,0,252,212,4.51,1.87
255637,f,Brooklyn,1,0.0,1.0,1.0,65,31,0,22,52,327,37,4.88,2.04
257097,t,Brooklyn,2,0.0,2.0,2.0,131,30,0,0,0,244,36,4.86,0.88
258688,f,Manhattan,3,0.0,1.0,1.0,275,3,0,0,0,0,48,4.68,0.47
258690,f,Manhattan,3,0.0,2.0,2.0,195,365,0,0,0,0,10,5.0,0.09
258740,f,Manhattan,2,0.0,1.0,1.0,58,1,0,0,0,0,143,4.85,1.86
258838,t,Staten Island,10,0.0,3.0,4.0,293,2,26,56,82,357,29,4.96,0.83
258930,f,Manhattan,3,0.0,1.0,1.0,95,30,0,0,0,0,4,4.67,0.03
261259,f,Manhattan,2,0.0,1.0,0.0,145,7,0,0,0,0,11,4.56,0.09
261674,f,Manhattan,2,0.0,1.0,1.0,95,30,0,0,0,0,20,4.95,0.35
261781,f,Manhattan,4,0.0,2.0,2.0,375,30,0,0,0,0,8,4.75,0.09
262478,f,Manhattan,2,0.0,1.0,1.0,120,30,29,59,89,364,11,4.91,0.23
262583,t,Manhattan,4,0.0,2.0,2.0,295,4,7,7,20,103,199,4.45,2.08
263005,t,Brooklyn,4,0.0,3.0,3.0,145,30,0,0,11,11,121,4.64,1.08
263232,f,Manhattan,4,0.0,1.0,2.0,157,30,0,0,0,0,1,0.0,0.03
263502,f,Brooklyn,2,0.0,1.0,1.0,185,180,0,0,0,191,24,4.96,0.2
263888,t,Manhattan,3,0.0,1.0,2.0,214,2,1,8,20,104,185,4.99,3.75
265036,t,Brooklyn,2,0.0,1.0,1.0,150,30,30,60,90,180,25,5.0,1.06
265145,f,Manhattan,2,0.0,0.0,1.0,200,30,0,0,0,0,8,4.88,0.07
265506,f,Manhattan,6,0.0,2.0,3.0,496,30,0,0,0,0,11,4.89,0.09
266449,t,Manhattan,4,0.0,2.0,2.0,180,13,0,0,0,244,75,4.57,0.87
267435,f,Queens,1,0.0,1.0,1.0,55,1,0,0,0,0,25,4.96,0.35
267652,t,Brooklyn,2,0.0,1.0,1.0,60,30,0,27,57,278,29,5.0,0.61
268335,f,Brooklyn,2,0.0,1.0,1.0,125,60,0,0,0,258,1,5.0,0.12
268481,f,Brooklyn,4,0.0,2.0,2.0,150,30,0,0,0,0,1,5.0,0.01
269283,t,Brooklyn,2,0.0,1.0,1.0,40,30,3,29,59,334,30,4.82,0.3
269404,f,Queens,2,0.0,1.0,1.0,130,30,30,60,90,365,19,4.71,0.16
269889,f,Queens,2,0.0,1.0,1.0,91,3,14,32,62,330,274,4.91,2.75
270139,f,Brooklyn,2,0.0,1.0,1.0,32,20,0,0,0,0,21,4.35,0.21
270231,t,Queens,2,0.0,1.0,2.0,150,30,30,60,90,365,285,4.79,2.48
270315,f,Brooklyn,1,0.0,1.0,1.0,40,30,2,9,12,227,18,4.76,0.7
270345,t,Manhattan,4,0.0,1.0,1.0,250,6,0,0,0,182,31,4.77,0.26
271694,f,Manhattan,2,0.0,1.0,1.0,125,365,0,0,0,0,19,4.11,0.17
272026,f,Manhattan,2,0.0,1.0,2.0,69,85,0,0,0,270,21,4.29,0.32
272044,t,Manhattan,2,0.0,1.0,1.0,399,3,27,57,87,362,67,4.79,1.87
273190,t,Manhattan,12,0.0,6.0,6.0,900,5,7,7,19,275,28,4.58,0.25
274329,f,Queens,4,0.0,1.0,1.0,68,30,0,0,0,149,138,4.41,1.54
274376,f,Brooklyn,3,0.0,1.0,1.0,135,30,0,14,14,272,11,4.9,0.39
274743,f,Manhattan,1,0.0,0.0,1.0,95,15,0,14,14,257,1,5.0,0.01
274995,f,Brooklyn,2,0.0,1.0,1.0,150,30,0,0,30,120,8,4.5,0.07
275976,t,Brooklyn,5,0.0,2.0,2.0,120,30,4,8,27,117,227,4.7,1.99
276317,t,Brooklyn,5,0.0,3.0,3.0,650,3,6,27,52,323,121,4.87,1.97
276994,f,Manhattan,4,0.0,2.0,3.0,230,30,0,0,0,0,3,4.67,0.15
277207,t,Brooklyn,2,0.0,1.0,1.0,75,7,2,2,13,288,17,4.76,0.2
277883,f,Brooklyn,2,0.0,1.0,1.0,75,30,0,0,0,0,59,4.73,0.71
278090,t,Manhattan,2,0.0,1.0,1.0,45,7,7,13,43,295,241,4.46,2.15
278145,f,Queens,1,0.0,1.0,1.0,45,30,0,0,0,0,3,3.67,0.03
278631,f,Manhattan,2,0.0,1.0,1.0,250,30,0,1,1,1,7,4.5,0.06
278876,f,Brooklyn,2,0.0,1.0,1.0,60,30,0,0,0,0,1,0.0,0.02
280315,f,Brooklyn,3,0.0,1.0,2.0,250,30,0,0,0,0,26,4.56,0.31
281521,f,Manhattan,4,0.0,2.0,2.0,200,30,0,0,0,0,1,5.0,0.01
281756,t,Brooklyn,4,0.0,2.0,2.0,117,30,3,20,49,324,18,4.59,0.18
281851,f,Manhattan,2,0.0,1.0,3.0,130,30,7,37,67,342,118,4.92,1.66
282977,t,Brooklyn,6,0.0,4.0,4.0,125,4,12,31,51,326,256,4.81,2.35
283072,f,Brooklyn,1,0.0,1.0,1.0,89,30,0,0,0,0,0,0.0,0.0
283550,f,Manhattan,3,0.0,1.0,1.0,175,30,0,0,0,0,10,4.7,0.2
284855,f,Manhattan,2,0.0,1.0,1.0,115,30,11,15,25,96,104,4.82,2.33
285515,f,Manhattan,2,0.0,0.0,2.0,299,30,29,59,89,364,19,4.93,0.22
286662,t,Brooklyn,2,0.0,0.0,1.0,69,3,0,1,4,147,277,4.85,2.54
286838,f,Manhattan,1,0.0,1.0,1.0,75,30,0,0,0,0,101,4.66,1.2
287397,f,Brooklyn,6,0.0,2.0,2.0,87,30,0,0,0,149,45,4.18,1.39
287408,f,Manhattan,2,0.0,1.0,1.0,171,30,0,0,0,0,73,4.93,0.87
287421,f,Brooklyn,4,0.0,1.0,1.0,140,30,0,0,0,213,103,4.71,1.35
287845,t,Brooklyn,4,0.0,2.0,2.0,195,31,0,0,0,275,125,4.98,1.71
288726,f,Manhattan,2,0.0,1.0,0.0,109,4,0,0,0,0,56,4.71,0.85
289020,f,Manhattan,2,0.0,1.0,1.0,188,30,0,0,0,0,15,4.53,0.14
289665,t,Manhattan,3,0.0,1.0,1.0,450,20,0,0,0,0,157,4.82,1.45
289703,f,Manhattan,2,0.0,1.0,1.0,249,30,0,0,0,0,8,5.0,0.08
290123,f,Manhattan,2,0.0,1.0,1.0,314,30,13,28,58,318,5,5.0,0.06
292121,f,Manhattan,3,0.0,1.0,1.0,157,30,30,60,90,365,6,4.83,0.17
292266,f,Brooklyn,1,0.0,1.0,1.0,45,30,13,25,55,55,18,4.81,0.15
292637,f,Brooklyn,3,0.0,1.0,1.0,100,30,0,0,0,0,0,0.0,0.0
292800,f,Manhattan,2,0.0,1.0,1.0,130,30,0,0,0,226,114,4.86,1.14
293837,f,Brooklyn,4,0.0,1.0,2.0,150,60,0,0,0,0,55,4.34,0.56
294227,t,Brooklyn,4,0.0,1.0,2.0,313,3,28,58,88,209,45,4.85,0.5
294242,t,Brooklyn,4,0.0,1.0,0.0,313,3,28,58,88,209,80,4.79,0.75
294250,f,Manhattan,2,0.0,1.0,2.0,150,4,2,2,2,2,117,4.79,1.7
294259,t,Brooklyn,4,0.0,1.0,2.0,313,3,10,30,60,335,111,4.88,0.98
294263,t,Brooklyn,4,0.0,1.0,2.0,313,3,23,45,75,350,117,4.86,1.06
294280,t,Brooklyn,4,0.0,1.0,2.0,313,3,28,58,88,359,32,4.9,0.41
294490,t,Brooklyn,4,0.0,1.0,2.0,285,3,12,39,66,341,66,4.82,0.77
295231,f,Brooklyn,1,0.0,1.0,1.0,63,30,0,0,0,0,1,4.0,0.01
295998,t,Manhattan,2,0.0,1.0,0.0,400,30,0,25,41,96,51,4.94,1.07
296361,f,Queens,1,0.0,1.0,2.0,59,30,0,12,13,257,63,4.79,1.04
296717,f,Brooklyn,3,0.0,1.0,1.0,55,7,1,2,32,212,21,4.5,0.26
297611,f,Brooklyn,1,0.0,2.0,1.0,35,30,0,0,0,0,1,5.0,0.02
298759,f,Brooklyn,2,0.0,1.0,1.0,55,30,0,0,0,0,40,4.58,1.23
298782,f,Brooklyn,1,0.0,1.0,1.0,49,30,0,0,0,0,48,4.28,0.5
299062,f,Manhattan,2,0.0,1.0,1.0,120,30,0,0,0,0,0,0.0,0.0
299078,t,Manhattan,2,0.0,1.0,1.0,125,30,0,0,22,77,157,4.84,1.48
301372,f,Brooklyn,1,0.0,1.0,1.0,45,30,0,0,0,0,28,4.68,0.57
302057,t,Brooklyn,2,0.0,1.0,1.0,75,30,0,0,0,244,163,4.87,1.59
302238,f,Manhattan,9,0.0,2.0,9.0,395,30,2,2,2,253,7,4.6,0.06
302280,f,Manhattan,9,0.0,1.0,3.0,250,30,0,0,20,271,8,3.8,0.16
302309,f,Manhattan,9,0.0,2.0,7.0,395,30,7,18,39,290,5,4.5,0.05
302705,f,Manhattan,1,0.0,1.0,1.0,60,30,0,0,0,243,1,5.0,0.05
302758,f,Manhattan,2,0.0,1.0,2.0,150,7,1,31,61,61,12,4.5,0.13
303264,f,Manhattan,10,0.0,2.0,0.0,395,30,29,59,80,331,7,4.5,0.06
305211,t,Brooklyn,4,0.0,2.0,3.0,218,4,10,29,39,115,262,4.79,2.94
305245,f,Manhattan,9,0.0,2.0,3.0,395,30,29,53,72,323,9,4.5,0.09
306702,f,Brooklyn,2,0.0,1.0,1.0,135,30,0,0,0,0,16,4.93,0.14
306799,f,Brooklyn,4,0.0,1.0,2.0,67,30,2,2,5,212,129,4.6,1.18
310272,f,Staten Island,2,0.0,1.0,1.0,61,30,0,0,0,0,51,4.34,0.57
310325,f,Manhattan,1,0.0,1.0,1.0,75,30,0,0,0,244,34,4.17,1.25
310524,t,Brooklyn,1,0.0,1.0,1.0,90,2,6,31,61,336,30,4.97,0.61
311003,f,Brooklyn,6,0.0,2.0,2.0,250,4,1,23,47,322,1,5.0,0.01
311316,f,Manhattan,4,0.0,2.0,0.0,149,30,23,53,83,358,0,0.0,0.0
311356,t,Queens,1,0.0,1.0,1.0,82,30,28,58,88,363,110,4.65,1.53
312415,f,Manhattan,2,0.0,1.0,3.0,104,4,0,0,0,0,59,4.67,0.69
312429,f,Brooklyn,1,0.0,1.0,1.0,106,2,0,0,0,0,65,4.86,0.67
314982,f,Manhattan,2,0.0,1.0,1.0,79,30,7,15,36,295,151,4.74,1.39
318021,t,Manhattan,1,0.0,1.0,1.0,110,3,6,6,29,234,60,4.95,0.72
319646,f,Queens,5,0.0,2.0,3.0,90,3,0,0,1,258,0,0.0,0.0
319798,f,Brooklyn,2,0.0,1.0,2.0,45,7,17,28,58,333,83,4.93,0.89
320877,f,Brooklyn,4,0.0,2.0,2.0,232,30,0,0,0,0,26,4.68,0.44
321014,f,Manhattan,4,0.0,2.0,1.0,275,5,0,0,0,0,18,4.78,0.21
321136,f,Manhattan,2,0.0,0.0,1.0,140,3,7,8,22,203,33,4.81,0.54
322037,t,Brooklyn,5,0.0,1.0,4.0,190,30,0,16,46,321,275,4.82,3.6
323453,t,Brooklyn,5,0.0,2.0,2.0,225,30,0,9,9,9,64,4.9,1.43
324800,f,Brooklyn,2,0.0,1.0,0.0,160,30,0,0,0,0,25,4.76,0.29
325429,t,Manhattan,2,0.0,1.0,1.0,159,5,0,1,5,223,118,4.78,1.09
326832,f,Manhattan,2,0.0,1.0,4.0,162,30,0,0,0,0,37,4.66,0.54
328040,f,Manhattan,4,0.0,2.0,2.0,349,30,2,3,32,307,31,4.81,0.87
328744,t,Brooklyn,6,0.0,2.0,3.0,188,2,11,24,51,231,52,4.82,0.51
328788,t,Brooklyn,2,0.0,2.0,1.0,70,2,0,0,0,0,93,4.86,0.82
329310,t,Manhattan,2,0.0,1.0,1.0,200,14,2,32,33,277,17,4.75,0.83
333323,t,Manhattan,1,0.0,1.0,1.0,96,30,22,28,28,264,147,4.73,1.79
334607,f,Brooklyn,2,0.0,2.0,2.0,200,30,0,0,0,0,53,4.65,1.28
334781,f,Manhattan,2,0.0,1.0,1.0,40,1,20,50,80,355,31,4.83,1.16
341525,t,Manhattan,2,0.0,1.0,2.0,123,4,1,12,42,157,81,4.79,0.97
342995,f,Manhattan,3,0.0,1.0,2.0,90,30,29,59,89,179,88,4.77,0.77
343276,t,Manhattan,2,0.0,1.0,2.0,83,4,1,16,46,164,137,4.87,1.46
343971,f,Manhattan,2,0.0,1.0,1.0,200,1,29,59,89,179,56,4.54,0.78
344082,t,Manhattan,2,0.0,1.0,1.0,132,30,2,2,2,94,58,4.78,0.58
344092,f,Brooklyn,2,0.0,1.0,1.0,70,18,0,0,0,0,19,4.84,0.17
346579,f,Manhattan,2,0.0,1.0,0.0,135,30,0,0,0,50,3,5.0,0.03
350168,f,Brooklyn,2,0.0,2.0,2.0,145,30,23,25,55,330,9,4.13,0.08
351530,f,Brooklyn,2,0.0,1.0,1.0,150,15,0,0,2,86,8,4.75,0.13
351859,t,Manhattan,2,0.0,1.0,1.0,265,4,20,39,69,335,90,4.93,0.88
352651,f,Brooklyn,2,0.0,1.0,1.0,83,5,1,4,5,280,11,4.44,0.1
353317,f,Manhattan,3,0.0,1.0,1.0,120,30,0,0,30,120,159,4.39,1.86
354095,f,Manhattan,2,0.0,1.0,1.0,119,6,0,0,0,0,51,4.8,0.5
355106,f,Brooklyn,2,0.0,1.0,1.0,63,30,0,2,2,246,44,4.8,0.76
361803,f,Manhattan,3,0.0,1.0,2.0,80,30,0,0,0,0,12,4.6,0.12
363016,f,Queens,3,0.0,2.0,3.0,134,30,30,60,90,365,3,5.0,0.03
364785,f,Brooklyn,2,0.0,1.0,1.0,80,30,0,0,0,244,34,4.88,0.51
365439,f,Manhattan,1,0.0,1.0,1.0,80,30,30,60,90,365,26,4.18,0.31
367810,f,Brooklyn,1,0.0,1.0,1.0,120,5,1,1,1,245,3,5.0,0.05
369409,f,Manhattan,1,0.0,1.0,1.0,60,30,0,0,30,305,219,4.86,1.95
373618,t,Brooklyn,2,0.0,1.0,0.0,179,3,20,43,73,73,73,4.97,2.61
374548,t,Brooklyn,2,0.0,1.0,1.0,90,300,29,59,88,362,293,4.76,2.69
378460,f,Manhattan,4,0.0,2.0,2.0,110,31,5,12,42,317,17,4.69,0.15
380416,f,Brooklyn,2,0.0,1.0,1.0,66,30,0,0,0,63,26,5.0,0.78
380730,f,Brooklyn,3,0.0,1.0,1.0,50,30,0,0,0,0,3,5.0,0.05
382523,t,Manhattan,3,0.0,1.0,1.0,160,3,26,56,86,361,11,4.78,0.1
382524,t,Manhattan,4,0.0,1.0,3.0,180,3,26,48,78,353,18,4.93,0.34
385657,f,Brooklyn,1,0.0,1.0,1.0,70,9,0,0,0,0,2,5.0,0.03
385824,f,Bronx,5,0.0,2.0,4.0,137,2,19,46,76,351,82,4.68,2.02
386507,f,Manhattan,2,0.0,1.0,1.0,150,30,27,57,87,362,5,5.0,0.05
386555,f,Staten Island,4,0.0,1.0,3.0,106,30,30,60,90,364,7,4.8,0.12
386744,t,Manhattan,1,0.0,1.0,1.0,85,30,0,29,29,119,102,4.64,1.36
386799,f,Manhattan,5,0.0,1.0,2.0,250,3,0,0,0,0,116,4.85,1.05
387666,t,Manhattan,2,0.0,2.0,3.0,99,30,0,0,0,60,9,4.89,0.28
389482,f,Queens,2,0.0,1.0,1.0,75,30,30,60,90,365,58,4.77,0.6
392948,f,Brooklyn,1,0.0,1.0,3.0,51,30,0,0,0,252,13,4.58,0.34
393094,f,Manhattan,2,0.0,0.0,0.0,225,30,0,0,0,0,31,4.93,0.39
394111,f,Queens,2,0.0,1.0,1.0,75,30,30,60,90,365,16,4.54,0.26
396636,f,Manhattan,2,0.0,0.0,1.0,135,30,20,30,37,291,42,4.73,0.49
397034,f,Manhattan,1,0.0,1.0,1.0,126,30,30,60,90,365,25,4.68,0.22
397297,f,Manhattan,4,0.0,1.0,1.0,225,30,0,0,0,0,93,4.7,1.11
398850,f,Manhattan,4,0.0,1.0,1.0,275,30,29,59,89,364,47,4.51,0.56
399946,f,Manhattan,2,0.0,2.0,2.0,100,30,0,0,0,0,80,4.87,1.02
400039,f,Brooklyn,3,0.0,1.0,1.0,130,30,0,0,0,0,53,4.63,0.57
403668,f,Manhattan,2,0.0,1.0,1.0,147,2,0,0,0,0,16,5.0,0.14
403712,f,Manhattan,3,0.0,1.0,1.0,300,30,30,60,90,365,6,5.0,0.06
404923,t,Brooklyn,2,0.0,1.0,1.0,107,3,4,4,4,234,278,4.71,2.57
405025,f,Queens,5,0.0,1.0,6.0,213,3,0,1,1,245,101,4.94,1.17
407469,t,Brooklyn,2,0.0,1.0,1.0,75,31,0,0,0,0,116,4.49,1.07
